"","name","id","nametype","recclass","mass_in_grams","fell_or_found","year","latitude","longitude","GeoLocation"
"2680","Asuka 881425",4134,"Valid","H5",13.37,"Found",1988,-72,26,"(-72.0, 26.0)"
"2681","Asuka 881426",4135,"Valid","L5",297.75,"Found",1988,-72,26,"(-72.0, 26.0)"
"2682","Asuka 881427",4136,"Valid","L6",32.24,"Found",1988,-72,26,"(-72.0, 26.0)"
"2683","Asuka 881428",4137,"Valid","L6",465.85,"Found",1988,-72,26,"(-72.0, 26.0)"
"2684","Asuka 881429",4138,"Valid","H6",167.35,"Found",1988,-72,26,"(-72.0, 26.0)"
"2685","Asuka 881432",4141,"Valid","LL6",22.82,"Found",1988,-72,26,"(-72.0, 26.0)"
"2686","Asuka 881433",4142,"Valid","H4",13.01,"Found",1988,-72,26,"(-72.0, 26.0)"
"2687","Asuka 881436",4145,"Valid","L3.9",149.86,"Found",1988,-72,26,"(-72.0, 26.0)"
"2688","Asuka 881437",4146,"Valid","L3.7",138.36,"Found",1988,-72,26,"(-72.0, 26.0)"
"2689","Asuka 881439",4148,"Valid","L6",14.61,"Found",1988,-72,26,"(-72.0, 26.0)"
"2690","Asuka 881440",4149,"Valid","L6",67.59,"Found",1988,-72,26,"(-72.0, 26.0)"
"2691","Asuka 881443",4152,"Valid","L6",156.74,"Found",1988,-72,26,"(-72.0, 26.0)"
"2692","Asuka 881444",4153,"Valid","L6",140.68,"Found",1988,-72,26,"(-72.0, 26.0)"
"2693","Asuka 881445",4154,"Valid","L5",34.39,"Found",1988,-72,26,"(-72.0, 26.0)"
"2694","Asuka 881446",4155,"Valid","H4",15.7,"Found",1988,-72,26,"(-72.0, 26.0)"
"2695","Asuka 881448",4157,"Valid","H4",341.27,"Found",1988,-72,26,"(-72.0, 26.0)"
"2696","Asuka 881449",4158,"Valid","H5",10.4,"Found",1988,-72,26,"(-72.0, 26.0)"
"2697","Asuka 881450",4159,"Valid","H5",65.95,"Found",1988,-72,26,"(-72.0, 26.0)"
"2698","Asuka 881452",4161,"Valid","CK6",12.77,"Found",1988,-72,26,"(-72.0, 26.0)"
"2699","Asuka 881453",4162,"Valid","H4",122.97,"Found",1988,-72,26,"(-72.0, 26.0)"
"2700","Asuka 881455",4164,"Valid","H5",933.35,"Found",1988,-72,26,"(-72.0, 26.0)"
"2701","Asuka 881456",4165,"Valid","H6",72.75,"Found",1988,-72,26,"(-72.0, 26.0)"
"2702","Asuka 881457",4166,"Valid","H4",11.82,"Found",1988,-72,26,"(-72.0, 26.0)"
"2703","Asuka 881458",4167,"Valid","CM2",56.84,"Found",1988,-72,26,"(-72.0, 26.0)"
"2704","Asuka 881460",4169,"Valid","H3.9",13.1,"Found",1988,-72,26,"(-72.0, 26.0)"
"2705","Asuka 881461",4170,"Valid","Eucrite",31.59,"Found",1988,-72,26,"(-72.0, 26.0)"
"2706","Asuka 881462",4171,"Valid","L6",236.85,"Found",1988,-72,26,"(-72.0, 26.0)"
"2707","Asuka 881463",4172,"Valid","H4",25.69,"Found",1988,-72,26,"(-72.0, 26.0)"
"2708","Asuka 881464",4173,"Valid","L6",22.76,"Found",1988,-72,26,"(-72.0, 26.0)"
"2709","Asuka 881465",4174,"Valid","H6",137.05,"Found",1988,-72,26,"(-72.0, 26.0)"
"2710","Asuka 881466",4175,"Valid","L4",18.57,"Found",1988,-72,26,"(-72.0, 26.0)"
"2711","Asuka 881467",4176,"Valid","Eucrite-mmict",38.4,"Found",1988,-72,26,"(-72.0, 26.0)"
"2712","Asuka 881468",4177,"Valid","H5",309.93,"Found",1988,-72,26,"(-72.0, 26.0)"
"2713","Asuka 881469",4178,"Valid","H5",39.25,"Found",1988,-72,26,"(-72.0, 26.0)"
"2714","Asuka 881470",4179,"Valid","L6",60.76,"Found",1988,-72,26,"(-72.0, 26.0)"
"2715","Asuka 881471",4180,"Valid","L5",13.7,"Found",1988,-72,26,"(-72.0, 26.0)"
"2716","Asuka 881472",4181,"Valid","H4",21.89,"Found",1988,-72,26,"(-72.0, 26.0)"
"2717","Asuka 881473",4182,"Valid","CK4",17.65,"Found",1988,-72,26,"(-72.0, 26.0)"
"2718","Asuka 881474",4183,"Valid","H5",294.49,"Found",1988,-72,26,"(-72.0, 26.0)"
"2719","Asuka 881475",4184,"Valid","EH5",70.13,"Found",1988,-72,26,"(-72.0, 26.0)"
"2720","Asuka 881476",4185,"Valid","H5",111.37,"Found",1988,-72,26,"(-72.0, 26.0)"
"2721","Asuka 881478",4187,"Valid","L4",113.79,"Found",1988,-72,26,"(-72.0, 26.0)"
"2722","Asuka 881479",4188,"Valid","H5",108.39,"Found",1988,-72,26,"(-72.0, 26.0)"
"2723","Asuka 881480",4189,"Valid","H6",13.82,"Found",1988,-72,26,"(-72.0, 26.0)"
"2724","Asuka 881484",4193,"Valid","L3.6",31.85,"Found",1988,-72,26,"(-72.0, 26.0)"
"2725","Asuka 881485",4194,"Valid","H4",13.22,"Found",1988,-72,26,"(-72.0, 26.0)"
"2726","Asuka 881488",4197,"Valid","L6",399.9,"Found",1988,-72,26,"(-72.0, 26.0)"
"2727","Asuka 881491",4200,"Valid","H3.7",35.06,"Found",1988,-72,26,"(-72.0, 26.0)"
"2728","Asuka 881492",4201,"Valid","H3.7",108.07,"Found",1988,-72,26,"(-72.0, 26.0)"
"2729","Asuka 881493",4202,"Valid","H3.7",245.3,"Found",1988,-72,26,"(-72.0, 26.0)"
"2730","Asuka 881494",4203,"Valid","L3.3",414.65,"Found",1988,-72,26,"(-72.0, 26.0)"
"2731","Asuka 881498",4207,"Valid","L3.9",198.78,"Found",1988,-72,26,"(-72.0, 26.0)"
"2732","Asuka 881500",4209,"Valid","H4",247.82,"Found",1988,-72,26,"(-72.0, 26.0)"
"2733","Asuka 881501",4210,"Valid","H4",192.02,"Found",1988,-72,26,"(-72.0, 26.0)"
"2734","Asuka 881504",4213,"Valid","LL4",178.58,"Found",1988,-72,26,"(-72.0, 26.0)"
"2735","Asuka 881505",4214,"Valid","L4",22.74,"Found",1988,-72,26,"(-72.0, 26.0)"
"2736","Asuka 881506",4215,"Valid","H3",12.67,"Found",1988,-72,26,"(-72.0, 26.0)"
"2737","Asuka 881507",4216,"Valid","L3",72.37,"Found",1988,-72,26,"(-72.0, 26.0)"
"2738","Asuka 881508",4217,"Valid","LL6",129.29,"Found",1988,-72,26,"(-72.0, 26.0)"
"2739","Asuka 881510",4219,"Valid","H4",16.19,"Found",1988,-72,26,"(-72.0, 26.0)"
"2740","Asuka 881511",4220,"Valid","H4",29.88,"Found",1988,-72,26,"(-72.0, 26.0)"
"2741","Asuka 881512",4221,"Valid","LL3.8",27.17,"Found",1988,-72,26,"(-72.0, 26.0)"
"2742","Asuka 881514",4223,"Valid","L6",16.18,"Found",1988,-72,26,"(-72.0, 26.0)"
"2743","Asuka 881515",4224,"Valid","H4",21.6,"Found",1988,-72,26,"(-72.0, 26.0)"
"2744","Asuka 881516",4225,"Valid","L6",119,"Found",1988,-72,26,"(-72.0, 26.0)"
"2745","Asuka 881517",4226,"Valid","L6",232.87,"Found",1988,-72,26,"(-72.0, 26.0)"
"2746","Asuka 881519",4228,"Valid","H6",13.06,"Found",1988,-72,26,"(-72.0, 26.0)"
"2747","Asuka 881522",4231,"Valid","L3.3",10.7,"Found",1988,-72,26,"(-72.0, 26.0)"
"2748","Asuka 881523",4232,"Valid","H5",11.11,"Found",1988,-72,26,"(-72.0, 26.0)"
"2749","Asuka 881526",4235,"Valid","Diogenite",470.06,"Found",1988,-72,26,"(-72.0, 26.0)"
"2750","Asuka 881529",4238,"Valid","H4",16.42,"Found",1988,-72,26,"(-72.0, 26.0)"
"2751","Asuka 881533",4242,"Valid","L6",51.86,"Found",1988,-72,26,"(-72.0, 26.0)"
"2752","Asuka 881535",4244,"Valid","CO3",1.58,"Found",1988,-72,26,"(-72.0, 26.0)"
"2753","Asuka 881536",4245,"Valid","H4",42.91,"Found",1988,-72,26,"(-72.0, 26.0)"
"2754","Asuka 881537",4246,"Valid","LL6",15.17,"Found",1988,-72,26,"(-72.0, 26.0)"
"2755","Asuka 881538",4247,"Valid","H3.7",57.17,"Found",1988,-72,26,"(-72.0, 26.0)"
"2756","Asuka 881539",4248,"Valid","H3.8",1896.48,"Found",1988,-72,26,"(-72.0, 26.0)"
"2757","Asuka 881540",4249,"Valid","H4",15.45,"Found",1988,-72,26,"(-72.0, 26.0)"
"2758","Asuka 881541",4250,"Valid","CH3",49.11,"Found",1988,-72,26,"(-72.0, 26.0)"
"2759","Asuka 881542",4251,"Valid","L6",83.7,"Found",1988,-72,26,"(-72.0, 26.0)"
"2760","Asuka 881544",4253,"Valid","H3.6",26.19,"Found",1988,-72,26,"(-72.0, 26.0)"
"2761","Asuka 881545",4254,"Valid","H6",19.93,"Found",1988,-72,26,"(-72.0, 26.0)"
"2762","Asuka 881546",4255,"Valid","H3.7",10.44,"Found",1988,-72,26,"(-72.0, 26.0)"
"2763","Asuka 881547",4256,"Valid","H3",15.81,"Found",1988,-72,26,"(-72.0, 26.0)"
"2764","Asuka 881548",4257,"Valid","Achondrite-ung",110.16,"Found",1988,-72,26,"(-72.0, 26.0)"
"2765","Asuka 881550",4259,"Valid","H5",16.88,"Found",1988,-72,26,"(-72.0, 26.0)"
"2766","Asuka 881551",4260,"Valid","C6",162.48,"Found",1988,-72,26,"(-72.0, 26.0)"
"2767","Asuka 881552",4261,"Valid","LL3",68.93,"Found",1988,-72,26,"(-72.0, 26.0)"
"2768","Asuka 881554",4263,"Valid","H4",20.14,"Found",1988,-72,26,"(-72.0, 26.0)"
"2769","Asuka 881555",4264,"Valid","LL6",27.34,"Found",1988,-72,26,"(-72.0, 26.0)"
"2770","Asuka 881556",4265,"Valid","L5",10.35,"Found",1988,-72,26,"(-72.0, 26.0)"
"2771","Asuka 881558",4267,"Valid","H3.8",31.78,"Found",1988,-72,26,"(-72.0, 26.0)"
"2772","Asuka 881560",4269,"Valid","H5",15.17,"Found",1988,-72,26,"(-72.0, 26.0)"
"2773","Asuka 881561",4270,"Valid","H4",836.87,"Found",1988,-72,26,"(-72.0, 26.0)"
"2774","Asuka 881563",4272,"Valid","L6",19.83,"Found",1988,-72,26,"(-72.0, 26.0)"
"2775","Asuka 881564",4273,"Valid","L4",37.22,"Found",1988,-72,26,"(-72.0, 26.0)"
"2776","Asuka 881565",4274,"Valid","H5",49.69,"Found",1988,-72,26,"(-72.0, 26.0)"
"2777","Asuka 881566",4275,"Valid","H4",179.96,"Found",1988,-72,26,"(-72.0, 26.0)"
"2778","Asuka 881567",4276,"Valid","LL3.9",740.76,"Found",1988,-72,26,"(-72.0, 26.0)"
"2779","Asuka 881568",4277,"Valid","H4",25.46,"Found",1988,-72,26,"(-72.0, 26.0)"
"2780","Asuka 881570",4279,"Valid","L6",58.26,"Found",1988,-72,26,"(-72.0, 26.0)"
"2781","Asuka 881571",4280,"Valid","H6",222.64,"Found",1988,-72,26,"(-72.0, 26.0)"
"2782","Asuka 881572",4281,"Valid","H6",11.92,"Found",1988,-72,26,"(-72.0, 26.0)"
"2783","Asuka 881573",4282,"Valid","H6",19.27,"Found",1988,-72,26,"(-72.0, 26.0)"
"2784","Asuka 881574",4283,"Valid","H5",15.29,"Found",1988,-72,26,"(-72.0, 26.0)"
"2785","Asuka 881575",4284,"Valid","EH3",37.49,"Found",1988,-72,26,"(-72.0, 26.0)"
"2786","Asuka 881576",4285,"Valid","H5",95.59,"Found",1988,-72,26,"(-72.0, 26.0)"
"2787","Asuka 881580",4289,"Valid","H6",94.42,"Found",1988,-72,26,"(-72.0, 26.0)"
"2788","Asuka 881581",4290,"Valid","L6",52.63,"Found",1988,-72,26,"(-72.0, 26.0)"
"2789","Asuka 881582",4291,"Valid","H4",61.64,"Found",1988,-72,26,"(-72.0, 26.0)"
"2790","Asuka 881583",4292,"Valid","L6",12.68,"Found",1988,-72,26,"(-72.0, 26.0)"
"2791","Asuka 881584",4293,"Valid","LL6",11.32,"Found",1988,-72,26,"(-72.0, 26.0)"
"2792","Asuka 881588",4297,"Valid","LL6",11.98,"Found",1988,-72,26,"(-72.0, 26.0)"
"2793","Asuka 881590",4299,"Valid","L5",261.64,"Found",1988,-72,26,"(-72.0, 26.0)"
"2794","Asuka 881591",4300,"Valid","H4",12.94,"Found",1988,-72,26,"(-72.0, 26.0)"
"2795","Asuka 881594",4303,"Valid","CM2",35.74,"Found",1988,-72,26,"(-72.0, 26.0)"
"2796","Asuka 881595",4304,"Valid","CR2",126.59,"Found",1988,-72,26,"(-72.0, 26.0)"
"2797","Asuka 881597",4306,"Valid","H3.8",21.25,"Found",1988,-72,26,"(-72.0, 26.0)"
"2798","Asuka 881599",4308,"Valid","H6",25.46,"Found",1988,-72,26,"(-72.0, 26.0)"
"2799","Asuka 881600",4309,"Valid","H",27.52,"Found",1988,-72,26,"(-72.0, 26.0)"
"2800","Asuka 881601",4310,"Valid","L5",86.84,"Found",1988,-72,26,"(-72.0, 26.0)"
"2801","Asuka 881603",4312,"Valid","H6",12.68,"Found",1988,-72,26,"(-72.0, 26.0)"
"2802","Asuka 881604",4313,"Valid","L6",457.53,"Found",1988,-72,26,"(-72.0, 26.0)"
"2803","Asuka 881606",4315,"Valid","H4",27.89,"Found",1988,-72,26,"(-72.0, 26.0)"
"2804","Asuka 881607",4316,"Valid","LL3.0",15.79,"Found",1988,-72,26,"(-72.0, 26.0)"
"2805","Asuka 881608",4317,"Valid","LL6",1143.05,"Found",1988,-72,26,"(-72.0, 26.0)"
"2806","Asuka 881609",4318,"Valid","H3.7",60.71,"Found",1988,-72,26,"(-72.0, 26.0)"
"2807","Asuka 881610",4319,"Valid","H5",290.11,"Found",1988,-72,26,"(-72.0, 26.0)"
"2808","Asuka 881611",4320,"Valid","LL6",13.08,"Found",1988,-72,26,"(-72.0, 26.0)"
"2809","Asuka 881612",4321,"Valid","EL6",19.16,"Found",1988,-72,26,"(-72.0, 26.0)"
"2810","Asuka 881613",4322,"Valid","H3",545.71,"Found",1988,-72,26,"(-72.0, 26.0)"
"2811","Asuka 881614",4323,"Valid","H4",387.82,"Found",1988,-72,26,"(-72.0, 26.0)"
"2812","Asuka 881615",4324,"Valid","H4",229.75,"Found",1988,-72,26,"(-72.0, 26.0)"
"2813","Asuka 881616",4325,"Valid","LL3.7",40.63,"Found",1988,-72,26,"(-72.0, 26.0)"
"2814","Asuka 881617",4326,"Valid","L6",210.15,"Found",1988,-72,26,"(-72.0, 26.0)"
"2815","Asuka 881618",4327,"Valid","H5",40.49,"Found",1988,-72,26,"(-72.0, 26.0)"
"2816","Asuka 881619",4328,"Valid","H4",280.02,"Found",1988,-72,26,"(-72.0, 26.0)"
"2817","Asuka 881621",4330,"Valid","L3.9",58.3,"Found",1988,-72,26,"(-72.0, 26.0)"
"2818","Asuka 881622",4331,"Valid","L3.8",173.18,"Found",1988,-72,26,"(-72.0, 26.0)"
"2819","Asuka 881623",4332,"Valid","L3",479.12,"Found",1988,-72,26,"(-72.0, 26.0)"
"2820","Asuka 881624",4333,"Valid","L6",250.32,"Found",1988,-72,26,"(-72.0, 26.0)"
"2821","Asuka 881626",4335,"Valid","H3.7",80.06,"Found",1988,-72,26,"(-72.0, 26.0)"
"2822","Asuka 881627",4336,"Valid","L6",42.68,"Found",1988,-72,26,"(-72.0, 26.0)"
"2823","Asuka 881628",4337,"Valid","LL3",19.88,"Found",1988,-72,26,"(-72.0, 26.0)"
"2824","Asuka 881629",4338,"Valid","L6",103.21,"Found",1988,-72,26,"(-72.0, 26.0)"
"2825","Asuka 881630",4339,"Valid","L4",30.2,"Found",1988,-72,26,"(-72.0, 26.0)"
"2826","Asuka 881631",4340,"Valid","H3",10.3,"Found",1988,-72,26,"(-72.0, 26.0)"
"2827","Asuka 881632",4341,"Valid","CO3",138.11,"Found",1988,-72,26,"(-72.0, 26.0)"
"2828","Asuka 881634",4343,"Valid","L3",28.9,"Found",1988,-72,26,"(-72.0, 26.0)"
"2829","Asuka 881636",4345,"Valid","L3",107.29,"Found",1988,-72,26,"(-72.0, 26.0)"
"2830","Asuka 881637",4346,"Valid","L3",195.62,"Found",1988,-72,26,"(-72.0, 26.0)"
"2831","Asuka 881638",4347,"Valid","L6",125.88,"Found",1988,-72,26,"(-72.0, 26.0)"
"2832","Asuka 881639",4348,"Valid","H6",21.98,"Found",1988,-72,26,"(-72.0, 26.0)"
"2833","Asuka 881640",4349,"Valid","L3",11.59,"Found",1988,-72,26,"(-72.0, 26.0)"
"2834","Asuka 881642",4351,"Valid","H5",664.58,"Found",1988,-72,26,"(-72.0, 26.0)"
"2835","Asuka 881643",4352,"Valid","L3",519.1,"Found",1988,-72,26,"(-72.0, 26.0)"
"2836","Asuka 881644",4353,"Valid","H4",252.59,"Found",1988,-72,26,"(-72.0, 26.0)"
"2837","Asuka 881645",4354,"Valid","LL3",166.52,"Found",1988,-72,26,"(-72.0, 26.0)"
"2838","Asuka 881646",4355,"Valid","H4",44.12,"Found",1988,-72,26,"(-72.0, 26.0)"
"2839","Asuka 881647",4356,"Valid","LL3",14.33,"Found",1988,-72,26,"(-72.0, 26.0)"
"2840","Asuka 881648",4357,"Valid","LL6",23.55,"Found",1988,-72,26,"(-72.0, 26.0)"
"2841","Asuka 881649",4358,"Valid","LL3",22.36,"Found",1988,-72,26,"(-72.0, 26.0)"
"2842","Asuka 881651",4360,"Valid","H3",170.48,"Found",1988,-72,26,"(-72.0, 26.0)"
"2843","Asuka 881652",4361,"Valid","L6",894.8,"Found",1988,-72,26,"(-72.0, 26.0)"
"2844","Asuka 881653",4362,"Valid","L3",33.11,"Found",1988,-72,26,"(-72.0, 26.0)"
"2845","Asuka 881654",4363,"Valid","H5",547.38,"Found",1988,-72,26,"(-72.0, 26.0)"
"2846","Asuka 881655",4364,"Valid","CM2",36.64,"Found",1988,-72,26,"(-72.0, 26.0)"
"2847","Asuka 881657",4366,"Valid","H6",31.16,"Found",1988,-72,26,"(-72.0, 26.0)"
"2848","Asuka 881660",4369,"Valid","H5",10.45,"Found",1988,-72,26,"(-72.0, 26.0)"
"2849","Asuka 881661",4370,"Valid","H6",13.32,"Found",1988,-72,26,"(-72.0, 26.0)"
"2850","Asuka 881662",4371,"Valid","H5",39.73,"Found",1988,-72,26,"(-72.0, 26.0)"
"2851","Asuka 881663",4372,"Valid","H4",47.74,"Found",1988,-72,26,"(-72.0, 26.0)"
"2852","Asuka 881664",4373,"Valid","H6",49.81,"Found",1988,-72,26,"(-72.0, 26.0)"
"2853","Asuka 881665",4374,"Valid","LL4",20.89,"Found",1988,-72,26,"(-72.0, 26.0)"
"2854","Asuka 881666",4375,"Valid","L6",23.85,"Found",1988,-72,26,"(-72.0, 26.0)"
"2855","Asuka 881667",4376,"Valid","H5",40.09,"Found",1988,-72,26,"(-72.0, 26.0)"
"2856","Asuka 881668",4377,"Valid","L6",188.02,"Found",1988,-72,26,"(-72.0, 26.0)"
"2857","Asuka 881669",4378,"Valid","H4",12.4,"Found",1988,-72,26,"(-72.0, 26.0)"
"2858","Asuka 881670",4379,"Valid","H4",13.3,"Found",1988,-72,26,"(-72.0, 26.0)"
"2859","Asuka 881671",4380,"Valid","H4",20.73,"Found",1988,-72,26,"(-72.0, 26.0)"
"2860","Asuka 881673",4382,"Valid","H6",15.64,"Found",1988,-72,26,"(-72.0, 26.0)"
"2861","Asuka 881677",4386,"Valid","L4",14.45,"Found",1988,-72,26,"(-72.0, 26.0)"
"2862","Asuka 881680",4389,"Valid","H6",10.61,"Found",1988,-72,26,"(-72.0, 26.0)"
"2863","Asuka 881683",4392,"Valid","L3",79.92,"Found",1988,-72,26,"(-72.0, 26.0)"
"2864","Asuka 881685",4394,"Valid","H4",33.04,"Found",1988,-72,26,"(-72.0, 26.0)"
"2865","Asuka 881686",4395,"Valid","LL3",274.09,"Found",1988,-72,26,"(-72.0, 26.0)"
"2866","Asuka 881687",4396,"Valid","LL6",37.12,"Found",1988,-72,26,"(-72.0, 26.0)"
"2867","Asuka 881688",4397,"Valid","H6",31.56,"Found",1988,-72,26,"(-72.0, 26.0)"
"2868","Asuka 881691",4400,"Valid","CH3",9.12,"Found",1988,-72,26,"(-72.0, 26.0)"
"2869","Asuka 881692",4401,"Valid","L6",31.08,"Found",1988,-72,26,"(-72.0, 26.0)"
"2870","Asuka 881694",4403,"Valid","H6",76.47,"Found",1988,-72,26,"(-72.0, 26.0)"
"2871","Asuka 881695",4404,"Valid","L3",102.13,"Found",1988,-72,26,"(-72.0, 26.0)"
"2872","Asuka 881696",4405,"Valid","L3",50.86,"Found",1988,-72,26,"(-72.0, 26.0)"
"2873","Asuka 881697",4406,"Valid","H4",99.82,"Found",1988,-72,26,"(-72.0, 26.0)"
"2874","Asuka 881698",4407,"Valid","L5",113.84,"Found",1988,-72,26,"(-72.0, 26.0)"
"2875","Asuka 881699",4408,"Valid","L6",56.61,"Found",1988,-72,26,"(-72.0, 26.0)"
"2876","Asuka 881702",4411,"Valid","H5",19.03,"Found",1988,-72,26,"(-72.0, 26.0)"
"2877","Asuka 881705",4414,"Valid","H4",11.63,"Found",1988,-72,26,"(-72.0, 26.0)"
"2878","Asuka 881706",4415,"Valid","H4",59.83,"Found",1988,-72,26,"(-72.0, 26.0)"
"2879","Asuka 881707",4416,"Valid","H4",13.07,"Found",1988,-72,26,"(-72.0, 26.0)"
"2880","Asuka 881709",4418,"Valid","L3",230.06,"Found",1988,-72,26,"(-72.0, 26.0)"
"2881","Asuka 881710",4419,"Valid","L6",201.05,"Found",1988,-72,26,"(-72.0, 26.0)"
"2882","Asuka 881711",4420,"Valid","H6",20.07,"Found",1988,-72,26,"(-72.0, 26.0)"
"2883","Asuka 881712",4421,"Valid","H4",32.97,"Found",1988,-72,26,"(-72.0, 26.0)"
"2884","Asuka 881713",4422,"Valid","L5",122.39,"Found",1988,-72,26,"(-72.0, 26.0)"
"2885","Asuka 881714",4423,"Valid","H4",45.54,"Found",1988,-72,26,"(-72.0, 26.0)"
"2886","Asuka 881717",4426,"Valid","H5",19.79,"Found",1988,-72,26,"(-72.0, 26.0)"
"2887","Asuka 881718",4427,"Valid","H6",13.46,"Found",1988,-72,26,"(-72.0, 26.0)"
"2888","Asuka 881719",4428,"Valid","L5",267.94,"Found",1988,-72,26,"(-72.0, 26.0)"
"2889","Asuka 881720",4429,"Valid","L4",947.84,"Found",1988,-72,26,"(-72.0, 26.0)"
"2890","Asuka 881723",4432,"Valid","H5",24.62,"Found",1988,-72,26,"(-72.0, 26.0)"
"2891","Asuka 881724",4433,"Valid","H6",29.42,"Found",1988,-72,26,"(-72.0, 26.0)"
"2892","Asuka 881725",4434,"Valid","CK6",33.27,"Found",1988,-72,26,"(-72.0, 26.0)"
"2893","Asuka 881726",4435,"Valid","H3",105.25,"Found",1988,-72,26,"(-72.0, 26.0)"
"2894","Asuka 881727",4436,"Valid","H3",26.96,"Found",1988,-72,26,"(-72.0, 26.0)"
"2895","Asuka 881728",4437,"Valid","LL6",50.08,"Found",1988,-72,26,"(-72.0, 26.0)"
"2896","Asuka 881729",4438,"Valid","H4",24.35,"Found",1988,-72,26,"(-72.0, 26.0)"
"2897","Asuka 881730",4439,"Valid","L6",69.93,"Found",1988,-72,26,"(-72.0, 26.0)"
"2898","Asuka 881731",4440,"Valid","H6",127.18,"Found",1988,-72,26,"(-72.0, 26.0)"
"2899","Asuka 881733",4442,"Valid","H6",44.9,"Found",1988,-72,26,"(-72.0, 26.0)"
"2900","Asuka 881734",4443,"Valid","L6",21.89,"Found",1988,-72,26,"(-72.0, 26.0)"
"2901","Asuka 881735",4444,"Valid","L6",32.06,"Found",1988,-72,26,"(-72.0, 26.0)"
"2902","Asuka 881737",4446,"Valid","L3",13.57,"Found",1988,-72,26,"(-72.0, 26.0)"
"2903","Asuka 881738",4447,"Valid","L6",530.84,"Found",1988,-72,26,"(-72.0, 26.0)"
"2904","Asuka 881739",4448,"Valid","H6",23.09,"Found",1988,-72,26,"(-72.0, 26.0)"
"2905","Asuka 881740",4449,"Valid","LL6",124.95,"Found",1988,-72,26,"(-72.0, 26.0)"
"2906","Asuka 881742",4451,"Valid","LL3",916.75,"Found",1988,-72,26,"(-72.0, 26.0)"
"2907","Asuka 881743",4452,"Valid","LL3",37.06,"Found",1988,-72,26,"(-72.0, 26.0)"
"2908","Asuka 881744",4453,"Valid","H6",28.48,"Found",1988,-72,26,"(-72.0, 26.0)"
"2909","Asuka 881745",4454,"Valid","H5",72.47,"Found",1988,-72,26,"(-72.0, 26.0)"
"2910","Asuka 881746",4455,"Valid","H6",115.54,"Found",1988,-72,26,"(-72.0, 26.0)"
"2911","Asuka 881747",4456,"Valid","Eucrite-mmict",166.55,"Found",1988,-72,26,"(-72.0, 26.0)"
"2912","Asuka 881748",4457,"Valid","L4",13.57,"Found",1988,-72,26,"(-72.0, 26.0)"
"2913","Asuka 881749",4458,"Valid","L3",25.24,"Found",1988,-72,26,"(-72.0, 26.0)"
"2914","Asuka 881750",4459,"Valid","H6",15.2,"Found",1988,-72,26,"(-72.0, 26.0)"
"2915","Asuka 881751",4460,"Valid","L6",11.94,"Found",1988,-72,26,"(-72.0, 26.0)"
"2916","Asuka 881752",4461,"Valid","H5",10.57,"Found",1988,-72,26,"(-72.0, 26.0)"
"2917","Asuka 881753",4462,"Valid","H4",180.08,"Found",1988,-72,26,"(-72.0, 26.0)"
"2918","Asuka 881754",4463,"Valid","L3",46.75,"Found",1988,-72,26,"(-72.0, 26.0)"
"2919","Asuka 881755",4464,"Valid","L6",16.94,"Found",1988,-72,26,"(-72.0, 26.0)"
"2920","Asuka 881757",4466,"Valid","Lunar (gabbro)",442.12,"Found",1988,-72.83333,24.5,"(-72.83333, 24.5)"
"2921","Asuka 881758",4467,"Valid","H4",42.47,"Found",1988,-72,26,"(-72.0, 26.0)"
"2922","Asuka 881759",4468,"Valid","LL3",14.25,"Found",1988,-72,26,"(-72.0, 26.0)"
"2923","Asuka 881760",4469,"Valid","H5",81.93,"Found",1988,-72,26,"(-72.0, 26.0)"
"2924","Asuka 881761",4470,"Valid","H6",32.7,"Found",1988,-72,26,"(-72.0, 26.0)"
"2925","Asuka 881763",4472,"Valid","L6",11.51,"Found",1988,-72,26,"(-72.0, 26.0)"
"2926","Asuka 881764",4473,"Valid","L6",30.99,"Found",1988,-72,26,"(-72.0, 26.0)"
"2927","Asuka 881765",4474,"Valid","H5",53.49,"Found",1988,-72,26,"(-72.0, 26.0)"
"2928","Asuka 881766",4475,"Valid","H4",17.96,"Found",1988,-72,26,"(-72.0, 26.0)"
"2929","Asuka 881767",4476,"Valid","H5",608.73,"Found",1988,-72,26,"(-72.0, 26.0)"
"2930","Asuka 881768",4477,"Valid","H4",524.99,"Found",1988,-72,26,"(-72.0, 26.0)"
"2931","Asuka 881769",4478,"Valid","L4",1079.28,"Found",1988,-72,26,"(-72.0, 26.0)"
"2932","Asuka 881770",4479,"Valid","L3",310,"Found",1988,-72,26,"(-72.0, 26.0)"
"2933","Asuka 881771",4480,"Valid","L6",51.95,"Found",1988,-72,26,"(-72.0, 26.0)"
"2934","Asuka 881772",4481,"Valid","H5",12.22,"Found",1988,-72,26,"(-72.0, 26.0)"
"2935","Asuka 881773",4482,"Valid","H4",450.61,"Found",1988,-72,26,"(-72.0, 26.0)"
"2936","Asuka 881774",4483,"Valid","H4",207.67,"Found",1988,-72,26,"(-72.0, 26.0)"
"2937","Asuka 881775",4484,"Valid","H4",474.75,"Found",1988,-72,26,"(-72.0, 26.0)"
"2938","Asuka 881776",4485,"Valid","H6",44.43,"Found",1988,-72,26,"(-72.0, 26.0)"
"2939","Asuka 881777",4486,"Valid","L6",55.24,"Found",1988,-72,26,"(-72.0, 26.0)"
