"","name","id","nametype","recclass","mass_in_grams","fell_or_found","year","latitude","longitude","GeoLocation"
"257","Dominion Range 08137",53956,"Valid","LL6",13.7,"Found",2008,0,0,"(0.0, 0.0)"
"258","Dominion Range 08138",53957,"Valid","L6",8.4,"Found",2008,0,0,"(0.0, 0.0)"
"259","Dominion Range 08139",53958,"Valid","CO3",21.8,"Found",2008,0,0,"(0.0, 0.0)"
"260","Dominion Range 08140",53959,"Valid","LL6",39.1,"Found",2008,0,0,"(0.0, 0.0)"
"261","Dominion Range 08141",53960,"Valid","LL6",20.4,"Found",2008,0,0,"(0.0, 0.0)"
"262","Dominion Range 08142",53961,"Valid","L5",21.1,"Found",2008,0,0,"(0.0, 0.0)"
"263","Dominion Range 08143",53962,"Valid","L6",13.9,"Found",2008,0,0,"(0.0, 0.0)"
"264","Dominion Range 08144",53963,"Valid","L5",35.3,"Found",2008,0,0,"(0.0, 0.0)"
"265","Dominion Range 08145",53964,"Valid","L5",20.4,"Found",2008,0,0,"(0.0, 0.0)"
"266","Dominion Range 08146",53965,"Valid","LL5",30,"Found",2008,0,0,"(0.0, 0.0)"
"267","Dominion Range 08147",53966,"Valid","LL6",44.1,"Found",2008,0,0,"(0.0, 0.0)"
"268","Dominion Range 08148",53967,"Valid","LL6",34,"Found",2008,0,0,"(0.0, 0.0)"
"269","Dominion Range 08149",53968,"Valid","H6",43.4,"Found",2008,0,0,"(0.0, 0.0)"
"270","Dominion Range 08150",53969,"Valid","LL6",12.2,"Found",2008,0,0,"(0.0, 0.0)"
"271","Dominion Range 08151",53970,"Valid","LL6",18.5,"Found",2008,0,0,"(0.0, 0.0)"
"272","Dominion Range 08152",53971,"Valid","H5",17,"Found",2008,0,0,"(0.0, 0.0)"
"273","Dominion Range 08153",53972,"Valid","LL6",9.3,"Found",2008,0,0,"(0.0, 0.0)"
"274","Dominion Range 08154",53973,"Valid","L5",10.4,"Found",2008,0,0,"(0.0, 0.0)"
"275","Dominion Range 08155",53974,"Valid","LL6",22.2,"Found",2008,0,0,"(0.0, 0.0)"
"276","Dominion Range 08156",53975,"Valid","LL6",14.4,"Found",2008,0,0,"(0.0, 0.0)"
"277","Dominion Range 08157",53976,"Valid","LL6",19.1,"Found",2008,0,0,"(0.0, 0.0)"
"278","Dominion Range 08158",53977,"Valid","L6",6.9,"Found",2008,0,0,"(0.0, 0.0)"
"279","Dominion Range 08159",53978,"Valid","L5",13.8,"Found",2008,0,0,"(0.0, 0.0)"
"280","Dominion Range 08160",53979,"Valid","LL6",35.6,"Found",2008,0,0,"(0.0, 0.0)"
"281","Dominion Range 08161",53980,"Valid","LL6",18.8,"Found",2008,0,0,"(0.0, 0.0)"
"282","Dominion Range 08162",53981,"Valid","H4",31.2,"Found",2008,0,0,"(0.0, 0.0)"
"283","Dominion Range 08163",53982,"Valid","L6",19.9,"Found",2008,0,0,"(0.0, 0.0)"
"284","Dominion Range 08164",53983,"Valid","L5",60.7,"Found",2008,0,0,"(0.0, 0.0)"
"285","Dominion Range 08165",53984,"Valid","LL6",50,"Found",2008,0,0,"(0.0, 0.0)"
"286","Dominion Range 08166",53985,"Valid","L6",38.2,"Found",2008,0,0,"(0.0, 0.0)"
"287","Dominion Range 08167",53986,"Valid","H5",37.3,"Found",2008,0,0,"(0.0, 0.0)"
"288","Dominion Range 08168",53987,"Valid","L5",20.4,"Found",2008,0,0,"(0.0, 0.0)"
"289","Dominion Range 08169",53988,"Valid","L6",38.5,"Found",2008,0,0,"(0.0, 0.0)"
"290","Dominion Range 08170",53989,"Valid","LL6",11,"Found",2008,0,0,"(0.0, 0.0)"
"291","Dominion Range 08171",53990,"Valid","LL6",17.4,"Found",2008,0,0,"(0.0, 0.0)"
"292","Dominion Range 08172",53991,"Valid","H6",38,"Found",2008,0,0,"(0.0, 0.0)"
"293","Dominion Range 08173",53992,"Valid","LL6",15.4,"Found",2008,0,0,"(0.0, 0.0)"
"294","Dominion Range 08174",53993,"Valid","LL6",28.4,"Found",2008,0,0,"(0.0, 0.0)"
"295","Dominion Range 08175",53994,"Valid","LL6",15.6,"Found",2008,0,0,"(0.0, 0.0)"
"296","Dominion Range 08176",53995,"Valid","LL6",8.4,"Found",2008,0,0,"(0.0, 0.0)"
"297","Dominion Range 08177",53996,"Valid","LL6",31,"Found",2008,0,0,"(0.0, 0.0)"
"298","Dominion Range 08178",53997,"Valid","LL6",22.5,"Found",2008,0,0,"(0.0, 0.0)"
"299","Dominion Range 08179",53998,"Valid","LL6",29.8,"Found",2008,0,0,"(0.0, 0.0)"
"300","Dominion Range 08180",53999,"Valid","LL5",22.7,"Found",2008,0,0,"(0.0, 0.0)"
"301","Dominion Range 08181",54000,"Valid","LL6",35.2,"Found",2008,0,0,"(0.0, 0.0)"
"302","Dominion Range 08182",54001,"Valid","LL5",42.7,"Found",2008,0,0,"(0.0, 0.0)"
"303","Dominion Range 08183",54002,"Valid","L6",28.3,"Found",2008,0,0,"(0.0, 0.0)"
"304","Dominion Range 08184",54003,"Valid","LL6",32.8,"Found",2008,0,0,"(0.0, 0.0)"
"305","Dominion Range 08185",54004,"Valid","LL6",49.3,"Found",2008,0,0,"(0.0, 0.0)"
"306","Dominion Range 08186",54005,"Valid","LL6",74.4,"Found",2008,0,0,"(0.0, 0.0)"
"307","Dominion Range 08187",54006,"Valid","LL6",27.9,"Found",2008,0,0,"(0.0, 0.0)"
"308","Dominion Range 08188",54007,"Valid","L6",77.5,"Found",2008,0,0,"(0.0, 0.0)"
"309","Dominion Range 08189",54008,"Valid","LL6",30.8,"Found",2008,0,0,"(0.0, 0.0)"
"310","Dominion Range 08190",54009,"Valid","LL6",15.5,"Found",2008,0,0,"(0.0, 0.0)"
"311","Dominion Range 08191",54010,"Valid","LL6",19.2,"Found",2008,0,0,"(0.0, 0.0)"
"312","Dominion Range 08192",54011,"Valid","LL6",23.3,"Found",2008,0,0,"(0.0, 0.0)"
"313","Dominion Range 08193",54012,"Valid","LL6",20.2,"Found",2008,0,0,"(0.0, 0.0)"
"314","Dominion Range 08194",54013,"Valid","LL6",14.4,"Found",2008,0,0,"(0.0, 0.0)"
"315","Dominion Range 08195",54014,"Valid","LL6",40.7,"Found",2008,0,0,"(0.0, 0.0)"
"316","Dominion Range 08196",54015,"Valid","L6",28.3,"Found",2008,0,0,"(0.0, 0.0)"
"317","Dominion Range 08197",54016,"Valid","LL6",22.6,"Found",2008,0,0,"(0.0, 0.0)"
"318","Dominion Range 08198",54017,"Valid","LL6",13.9,"Found",2008,0,0,"(0.0, 0.0)"
"319","Dominion Range 08199",54018,"Valid","L5",21.6,"Found",2008,0,0,"(0.0, 0.0)"
"320","Dominion Range 08200",53046,"Valid","LL5",15.9,"Found",2008,0,0,"(0.0, 0.0)"
"321","Dominion Range 08201",53047,"Valid","LL5",21.1,"Found",2008,0,0,"(0.0, 0.0)"
"322","Dominion Range 08202",53048,"Valid","L5",21.8,"Found",2008,0,0,"(0.0, 0.0)"
"323","Dominion Range 08203",53049,"Valid","LL5",33.2,"Found",2008,0,0,"(0.0, 0.0)"
"324","Dominion Range 08204",53050,"Valid","LL6",24.1,"Found",2008,0,0,"(0.0, 0.0)"
"325","Dominion Range 08205",53051,"Valid","LL6",17.7,"Found",2008,0,0,"(0.0, 0.0)"
"326","Dominion Range 08206",53052,"Valid","LL6",39,"Found",2008,0,0,"(0.0, 0.0)"
"327","Dominion Range 08207",53053,"Valid","LL6",22.6,"Found",2008,0,0,"(0.0, 0.0)"
"328","Dominion Range 08208",53054,"Valid","LL6",27.1,"Found",2008,0,0,"(0.0, 0.0)"
"329","Dominion Range 08209",53055,"Valid","L6",25.4,"Found",2008,0,0,"(0.0, 0.0)"
"330","Dominion Range 08210",53056,"Valid","LL6",15.9,"Found",2008,0,0,"(0.0, 0.0)"
"331","Dominion Range 08211",53057,"Valid","LL6",12.6,"Found",2008,0,0,"(0.0, 0.0)"
"332","Dominion Range 08212",53058,"Valid","H6",8.2,"Found",2008,0,0,"(0.0, 0.0)"
"333","Dominion Range 08213",53059,"Valid","LL5",9.3,"Found",2008,0,0,"(0.0, 0.0)"
"334","Dominion Range 08214",53060,"Valid","LL5",9.4,"Found",2008,0,0,"(0.0, 0.0)"
"335","Dominion Range 08215",53061,"Valid","LL6",14.6,"Found",2008,0,0,"(0.0, 0.0)"
"336","Dominion Range 08216",53062,"Valid","L6",13,"Found",2008,0,0,"(0.0, 0.0)"
"337","Dominion Range 08217",53063,"Valid","LL6",13.4,"Found",2008,0,0,"(0.0, 0.0)"
"338","Dominion Range 08218",53064,"Valid","L6",18.3,"Found",2008,0,0,"(0.0, 0.0)"
"339","Dominion Range 08219",53065,"Valid","LL6",21.9,"Found",2008,0,0,"(0.0, 0.0)"
"340","Dominion Range 08220",54019,"Valid","L5",9.6,"Found",2008,0,0,"(0.0, 0.0)"
"341","Dominion Range 08221",54020,"Valid","LL6",41.2,"Found",2008,0,0,"(0.0, 0.0)"
"342","Dominion Range 08222",54021,"Valid","LL6",16.6,"Found",2008,0,0,"(0.0, 0.0)"
"343","Dominion Range 08223",54022,"Valid","LL6",21.3,"Found",2008,0,0,"(0.0, 0.0)"
"344","Dominion Range 08224",54023,"Valid","L6",31.6,"Found",2008,0,0,"(0.0, 0.0)"
"345","Dominion Range 08225",54024,"Valid","LL6",21.7,"Found",2008,0,0,"(0.0, 0.0)"
"346","Dominion Range 08226",54025,"Valid","LL6",21.2,"Found",2008,0,0,"(0.0, 0.0)"
"347","Dominion Range 08227",54026,"Valid","L6",20.4,"Found",2008,0,0,"(0.0, 0.0)"
"348","Dominion Range 08228",54027,"Valid","LL6",18.1,"Found",2008,0,0,"(0.0, 0.0)"
"349","Dominion Range 08229",54028,"Valid","LL6",11.2,"Found",2008,0,0,"(0.0, 0.0)"
"350","Dominion Range 08230",53066,"Valid","LL6",29.6,"Found",2008,0,0,"(0.0, 0.0)"
"351","Dominion Range 08231",53067,"Valid","LL6",23.3,"Found",2008,0,0,"(0.0, 0.0)"
"352","Dominion Range 08232",53068,"Valid","LL6",20.4,"Found",2008,0,0,"(0.0, 0.0)"
"353","Dominion Range 08233",53069,"Valid","LL6",18.9,"Found",2008,0,0,"(0.0, 0.0)"
"354","Dominion Range 08234",53070,"Valid","LL5",37.5,"Found",2008,0,0,"(0.0, 0.0)"
"355","Dominion Range 08235",53071,"Valid","LL6",25.8,"Found",2008,0,0,"(0.0, 0.0)"
"356","Dominion Range 08236",53072,"Valid","H6",27.6,"Found",2008,0,0,"(0.0, 0.0)"
"357","Dominion Range 08237",53073,"Valid","LL6",31.3,"Found",2008,0,0,"(0.0, 0.0)"
"358","Dominion Range 08238",53074,"Valid","LL6",29.9,"Found",2008,0,0,"(0.0, 0.0)"
"359","Dominion Range 08239",53075,"Valid","H5",24.2,"Found",2008,0,0,"(0.0, 0.0)"
"360","Dominion Range 08240",53076,"Valid","LL6",37.4,"Found",2008,0,0,"(0.0, 0.0)"
"361","Dominion Range 08241",53077,"Valid","LL6",20.6,"Found",2008,0,0,"(0.0, 0.0)"
"362","Dominion Range 08242",53078,"Valid","H6",25.1,"Found",2008,0,0,"(0.0, 0.0)"
"363","Dominion Range 08243",53079,"Valid","LL6",43.2,"Found",2008,0,0,"(0.0, 0.0)"
"364","Dominion Range 08244",53080,"Valid","LL6",45.4,"Found",2008,0,0,"(0.0, 0.0)"
"365","Dominion Range 08245",53081,"Valid","LL6",42.2,"Found",2008,0,0,"(0.0, 0.0)"
"366","Dominion Range 08246",53082,"Valid","LL6",42.3,"Found",2008,0,0,"(0.0, 0.0)"
"367","Dominion Range 08247",53083,"Valid","LL6",61.7,"Found",2008,0,0,"(0.0, 0.0)"
"368","Dominion Range 08248",53084,"Valid","LL6",32.9,"Found",2008,0,0,"(0.0, 0.0)"
"369","Dominion Range 08249",53085,"Valid","LL5",72.2,"Found",2008,0,0,"(0.0, 0.0)"
"370","Dominion Range 08250",54029,"Valid","L6",22.9,"Found",2008,0,0,"(0.0, 0.0)"
"371","Dominion Range 08251",54030,"Valid","LL6",20,"Found",2008,0,0,"(0.0, 0.0)"
"372","Dominion Range 08252",54031,"Valid","LL6",28.8,"Found",2008,0,0,"(0.0, 0.0)"
"373","Dominion Range 08253",54032,"Valid","LL6",37.9,"Found",2008,0,0,"(0.0, 0.0)"
"374","Dominion Range 08254",54033,"Valid","LL6",25.5,"Found",2008,0,0,"(0.0, 0.0)"
"375","Dominion Range 08255",54034,"Valid","LL6",29.3,"Found",2008,0,0,"(0.0, 0.0)"
"376","Dominion Range 08256",54035,"Valid","LL5",78.5,"Found",2008,0,0,"(0.0, 0.0)"
"377","Dominion Range 08257",54036,"Valid","L5",19.8,"Found",2008,0,0,"(0.0, 0.0)"
"378","Dominion Range 08258",54037,"Valid","LL6",48.4,"Found",2008,0,0,"(0.0, 0.0)"
"379","Dominion Range 08259",54038,"Valid","LL6",64.2,"Found",2008,0,0,"(0.0, 0.0)"
"380","Dominion Range 08260",54039,"Valid","LL6",9,"Found",2008,0,0,"(0.0, 0.0)"
"381","Dominion Range 08261",54040,"Valid","L6",22.6,"Found",2008,0,0,"(0.0, 0.0)"
"382","Dominion Range 08262",54041,"Valid","LL6",15,"Found",2008,0,0,"(0.0, 0.0)"
"383","Dominion Range 08263",54042,"Valid","L5",12.4,"Found",2008,0,0,"(0.0, 0.0)"
"384","Dominion Range 08264",54043,"Valid","L5",8.4,"Found",2008,0,0,"(0.0, 0.0)"
"385","Dominion Range 08265",54044,"Valid","L6",6.2,"Found",2008,0,0,"(0.0, 0.0)"
"386","Dominion Range 08266",54045,"Valid","LL6",30.1,"Found",2008,0,0,"(0.0, 0.0)"
"387","Dominion Range 08267",54046,"Valid","LL6",19.8,"Found",2008,0,0,"(0.0, 0.0)"
"388","Dominion Range 08268",54047,"Valid","LL6",30,"Found",2008,0,0,"(0.0, 0.0)"
"389","Dominion Range 08269",54048,"Valid","LL6",29.3,"Found",2008,0,0,"(0.0, 0.0)"
"390","Dominion Range 08270",54049,"Valid","LL6",29.5,"Found",2008,0,0,"(0.0, 0.0)"
"391","Dominion Range 08271",54050,"Valid","L6",65,"Found",2008,0,0,"(0.0, 0.0)"
"392","Dominion Range 08272",54051,"Valid","LL6",52.7,"Found",2008,0,0,"(0.0, 0.0)"
"393","Dominion Range 08273",54052,"Valid","LL6",56.6,"Found",2008,0,0,"(0.0, 0.0)"
"394","Dominion Range 08274",54053,"Valid","LL6",33.2,"Found",2008,0,0,"(0.0, 0.0)"
"395","Dominion Range 08275",54054,"Valid","LL6",60.9,"Found",2008,0,0,"(0.0, 0.0)"
"396","Dominion Range 08276",54055,"Valid","LL6",36.8,"Found",2008,0,0,"(0.0, 0.0)"
"397","Dominion Range 08277",54056,"Valid","LL6",21,"Found",2008,0,0,"(0.0, 0.0)"
"398","Dominion Range 08278",54057,"Valid","LL6",83.6,"Found",2008,0,0,"(0.0, 0.0)"
"399","Dominion Range 08279",54058,"Valid","LL6",30.9,"Found",2008,0,0,"(0.0, 0.0)"
"400","Dominion Range 08280",54059,"Valid","L6",24,"Found",2008,0,0,"(0.0, 0.0)"
"401","Dominion Range 08281",54060,"Valid","LL6",15.3,"Found",2008,0,0,"(0.0, 0.0)"
"402","Dominion Range 08282",54061,"Valid","LL6",20.8,"Found",2008,0,0,"(0.0, 0.0)"
"403","Dominion Range 08283",54062,"Valid","L6",8.9,"Found",2008,0,0,"(0.0, 0.0)"
"404","Dominion Range 08285",54063,"Valid","LL6",25,"Found",2008,0,0,"(0.0, 0.0)"
"405","Dominion Range 08286",54064,"Valid","LL6",9.5,"Found",2008,0,0,"(0.0, 0.0)"
"406","Dominion Range 08287",54065,"Valid","LL6",12.6,"Found",2008,0,0,"(0.0, 0.0)"
"407","Dominion Range 08288",54066,"Valid","L6",14,"Found",2008,0,0,"(0.0, 0.0)"
"408","Dominion Range 08289",54067,"Valid","LL6",6.4,"Found",2008,0,0,"(0.0, 0.0)"
"409","Dominion Range 08290",54068,"Valid","LL6",24.8,"Found",2008,0,0,"(0.0, 0.0)"
"410","Dominion Range 08291",54069,"Valid","LL6",28.7,"Found",2008,0,0,"(0.0, 0.0)"
"411","Dominion Range 08292",54070,"Valid","LL5",29.2,"Found",2008,0,0,"(0.0, 0.0)"
"412","Dominion Range 08293",54071,"Valid","LL6",20.8,"Found",2008,0,0,"(0.0, 0.0)"
"413","Dominion Range 08294",54072,"Valid","L6",28.7,"Found",2008,0,0,"(0.0, 0.0)"
"414","Dominion Range 08295",54073,"Valid","H5",28.5,"Found",2008,0,0,"(0.0, 0.0)"
"415","Dominion Range 08296",54074,"Valid","L6",23.7,"Found",2008,0,0,"(0.0, 0.0)"
"416","Dominion Range 08297",54075,"Valid","LL6",57.1,"Found",2008,0,0,"(0.0, 0.0)"
"417","Dominion Range 08298",54076,"Valid","LL6",23.9,"Found",2008,0,0,"(0.0, 0.0)"
"418","Dominion Range 08299",54077,"Valid","LL6",22.2,"Found",2008,0,0,"(0.0, 0.0)"
"419","Dominion Range 08300",54078,"Valid","LL6",9.7,"Found",2008,0,0,"(0.0, 0.0)"
"420","Dominion Range 08302",54079,"Valid","L6",15.6,"Found",2008,0,0,"(0.0, 0.0)"
"421","Dominion Range 08303",54080,"Valid","L6",11.1,"Found",2008,0,0,"(0.0, 0.0)"
"422","Dominion Range 08304",54081,"Valid","L5",5.4,"Found",2008,0,0,"(0.0, 0.0)"
"423","Dominion Range 08305",54082,"Valid","L5",5.6,"Found",2008,0,0,"(0.0, 0.0)"
"424","Dominion Range 08306",53086,"Valid","L6",13.3,"Found",2008,0,0,"(0.0, 0.0)"
"425","Dominion Range 08307",54083,"Valid","L5",9.6,"Found",2008,0,0,"(0.0, 0.0)"
"426","Dominion Range 08308",54084,"Valid","L6",2.8,"Found",2008,0,0,"(0.0, 0.0)"
"427","Dominion Range 08309",54085,"Valid","LL6",9.2,"Found",2008,0,0,"(0.0, 0.0)"
"428","Dominion Range 08310",54086,"Valid","LL6",4.9,"Found",2008,0,0,"(0.0, 0.0)"
"429","Dominion Range 08311",54087,"Valid","L6",3.4,"Found",2008,0,0,"(0.0, 0.0)"
"430","Dominion Range 08312",53087,"Valid","LL6",12.9,"Found",2008,0,0,"(0.0, 0.0)"
"431","Dominion Range 08313",54088,"Valid","L5",18.5,"Found",2008,0,0,"(0.0, 0.0)"
"432","Dominion Range 08314",54089,"Valid","L6",12.9,"Found",2008,0,0,"(0.0, 0.0)"
"433","Dominion Range 08315",54090,"Valid","L6",7.3,"Found",2008,0,0,"(0.0, 0.0)"
"434","Dominion Range 08316",53088,"Valid","LL6",20.3,"Found",2008,0,0,"(0.0, 0.0)"
"435","Dominion Range 08317",54091,"Valid","L6",28.2,"Found",2008,0,0,"(0.0, 0.0)"
"436","Dominion Range 08318",54092,"Valid","L5",7.1,"Found",2008,0,0,"(0.0, 0.0)"
"437","Dominion Range 08319",53089,"Valid","LL6",19.2,"Found",2008,0,0,"(0.0, 0.0)"
"438","Dominion Range 08320",54093,"Valid","L6",7.1,"Found",2008,0,0,"(0.0, 0.0)"
"439","Dominion Range 08321",53090,"Valid","LL6",14.1,"Found",2008,0,0,"(0.0, 0.0)"
"440","Dominion Range 08322",54094,"Valid","LL6",3,"Found",2008,0,0,"(0.0, 0.0)"
"441","Dominion Range 08323",54095,"Valid","L5",15.9,"Found",2008,0,0,"(0.0, 0.0)"
"442","Dominion Range 08324",54096,"Valid","LL6",12.4,"Found",2008,0,0,"(0.0, 0.0)"
"443","Dominion Range 08325",53091,"Valid","LL6",18.9,"Found",2008,0,0,"(0.0, 0.0)"
"444","Dominion Range 08326",53092,"Valid","LL6",19.1,"Found",2008,0,0,"(0.0, 0.0)"
"445","Dominion Range 08327",53093,"Valid","L5",3.5,"Found",2008,0,0,"(0.0, 0.0)"
"446","Dominion Range 08328",53094,"Valid","LL6",19.5,"Found",2008,0,0,"(0.0, 0.0)"
"447","Dominion Range 08329",54097,"Valid","L5",8.3,"Found",2008,0,0,"(0.0, 0.0)"
"448","Dominion Range 08330",52120,"Valid","L6",18,"Found",2008,0,0,"(0.0, 0.0)"
"449","Dominion Range 08331",52121,"Valid","H6",21,"Found",2008,0,0,"(0.0, 0.0)"
"450","Dominion Range 08332",52122,"Valid","L6",24,"Found",2008,0,0,"(0.0, 0.0)"
"451","Dominion Range 08333",52123,"Valid","LL6",35.6,"Found",2008,0,0,"(0.0, 0.0)"
"452","Dominion Range 08334",53095,"Valid","LL6",19.8,"Found",2008,0,0,"(0.0, 0.0)"
"453","Dominion Range 08335",53096,"Valid","L6",30.6,"Found",2008,0,0,"(0.0, 0.0)"
"454","Dominion Range 08336",52124,"Valid","LL6",26.1,"Found",2008,0,0,"(0.0, 0.0)"
"455","Dominion Range 08337",53097,"Valid","L-imp melt",27.6,"Found",2008,0,0,"(0.0, 0.0)"
"456","Dominion Range 08338",52125,"Valid","L6",19,"Found",2008,0,0,"(0.0, 0.0)"
"457","Dominion Range 08339",52126,"Valid","LL6",34.8,"Found",2008,0,0,"(0.0, 0.0)"
"458","Dominion Range 08340",54098,"Valid","L5",4,"Found",2008,0,0,"(0.0, 0.0)"
"459","Dominion Range 08341",54099,"Valid","LL6",3.4,"Found",2008,0,0,"(0.0, 0.0)"
"460","Dominion Range 08342",54100,"Valid","L6",2.2,"Found",2008,0,0,"(0.0, 0.0)"
"461","Dominion Range 08343",53098,"Valid","LL6",1,"Found",2008,0,0,"(0.0, 0.0)"
"462","Dominion Range 08344",53099,"Valid","L6",11.4,"Found",2008,0,0,"(0.0, 0.0)"
"463","Dominion Range 08345",53100,"Valid","LL6",5.7,"Found",2008,0,0,"(0.0, 0.0)"
"464","Dominion Range 08346",53101,"Valid","LL5",4.1,"Found",2008,0,0,"(0.0, 0.0)"
"465","Dominion Range 08347",53102,"Valid","L6",10.3,"Found",2008,0,0,"(0.0, 0.0)"
"466","Dominion Range 08348",53103,"Valid","LL6",3,"Found",2008,0,0,"(0.0, 0.0)"
"467","Dominion Range 08349",53104,"Valid","L6",6.2,"Found",2008,0,0,"(0.0, 0.0)"
"468","Dominion Range 08350",52127,"Valid","H6",7.2,"Found",2008,0,0,"(0.0, 0.0)"
"469","Dominion Range 08351",53105,"Valid","CO3",26.3,"Found",2008,0,0,"(0.0, 0.0)"
"470","Dominion Range 08352",52128,"Valid","H6",14.6,"Found",2008,0,0,"(0.0, 0.0)"
"471","Dominion Range 08353",53106,"Valid","L5",12.7,"Found",2008,0,0,"(0.0, 0.0)"
"472","Dominion Range 08354",52129,"Valid","L6",6.8,"Found",2008,0,0,"(0.0, 0.0)"
"473","Dominion Range 08355",52130,"Valid","L6",8,"Found",2008,0,0,"(0.0, 0.0)"
"474","Dominion Range 08356",52131,"Valid","LL6",11,"Found",2008,0,0,"(0.0, 0.0)"
"475","Dominion Range 08357",52132,"Valid","L6",8.9,"Found",2008,0,0,"(0.0, 0.0)"
"476","Dominion Range 08358",52133,"Valid","L6",9.5,"Found",2008,0,0,"(0.0, 0.0)"
"477","Dominion Range 08359",52134,"Valid","LL6",21.4,"Found",2008,0,0,"(0.0, 0.0)"
"478","Dominion Range 08360",54101,"Valid","L6",14.6,"Found",2008,0,0,"(0.0, 0.0)"
"479","Dominion Range 08361",54102,"Valid","LL6",38.7,"Found",2008,0,0,"(0.0, 0.0)"
"480","Dominion Range 08362",54103,"Valid","LL6",19.8,"Found",2008,0,0,"(0.0, 0.0)"
"481","Dominion Range 08363",54104,"Valid","LL6",24.3,"Found",2008,0,0,"(0.0, 0.0)"
"482","Dominion Range 08364",54105,"Valid","LL5",21,"Found",2008,0,0,"(0.0, 0.0)"
"483","Dominion Range 08365",54106,"Valid","L6",19,"Found",2008,0,0,"(0.0, 0.0)"
"484","Dominion Range 08366",54107,"Valid","L6",48.7,"Found",2008,0,0,"(0.0, 0.0)"
"485","Dominion Range 08367",54108,"Valid","H6",20.9,"Found",2008,0,0,"(0.0, 0.0)"
"486","Dominion Range 08368",54109,"Valid","LL6",28.5,"Found",2008,0,0,"(0.0, 0.0)"
"487","Dominion Range 08369",54110,"Valid","LL6",18,"Found",2008,0,0,"(0.0, 0.0)"
"488","Dominion Range 08370",52135,"Valid","L6",4.4,"Found",2008,0,0,"(0.0, 0.0)"
"489","Dominion Range 08371",52136,"Valid","H6",5.2,"Found",2008,0,0,"(0.0, 0.0)"
"490","Dominion Range 08372",53107,"Valid","Ureilite",6.6,"Found",2008,0,0,"(0.0, 0.0)"
"491","Dominion Range 08373",52137,"Valid","H6",4.1,"Found",2008,0,0,"(0.0, 0.0)"
"492","Dominion Range 08374",52138,"Valid","H6",4.3,"Found",2008,0,0,"(0.0, 0.0)"
"493","Dominion Range 08375",52139,"Valid","LL6",1.9,"Found",2008,0,0,"(0.0, 0.0)"
"494","Dominion Range 08376",52140,"Valid","L6",9.1,"Found",2008,0,0,"(0.0, 0.0)"
"495","Dominion Range 08377",53108,"Valid","H5",4.2,"Found",2008,0,0,"(0.0, 0.0)"
"496","Dominion Range 08378",53109,"Valid","H6",5.5,"Found",2008,0,0,"(0.0, 0.0)"
"497","Dominion Range 08379",52141,"Valid","L6",1.2,"Found",2008,0,0,"(0.0, 0.0)"
"498","Dominion Range 08380",54111,"Valid","H6",2.8,"Found",2008,0,0,"(0.0, 0.0)"
"499","Dominion Range 08381",54112,"Valid","H6",3.2,"Found",2008,0,0,"(0.0, 0.0)"
"500","Dominion Range 08382",54113,"Valid","H6",2.3,"Found",2008,0,0,"(0.0, 0.0)"
"501","Dominion Range 08383",54114,"Valid","H6",2.1,"Found",2008,0,0,"(0.0, 0.0)"
"502","Dominion Range 08384",54115,"Valid","LL6",2.6,"Found",2008,0,0,"(0.0, 0.0)"
"503","Dominion Range 08385",54116,"Valid","L3",2.5,"Found",2008,0,0,"(0.0, 0.0)"
"504","Dominion Range 08386",54117,"Valid","LL6",4.9,"Found",2008,0,0,"(0.0, 0.0)"
"505","Dominion Range 08387",53110,"Valid","LL6",5.7,"Found",2008,0,0,"(0.0, 0.0)"
"506","Dominion Range 08388",54118,"Valid","L6",6.1,"Found",2008,0,0,"(0.0, 0.0)"
"507","Dominion Range 08389",54119,"Valid","L6",2.5,"Found",2008,0,0,"(0.0, 0.0)"
"508","Dominion Range 08390",53111,"Valid","H5",83.3,"Found",2008,0,0,"(0.0, 0.0)"
"509","Dominion Range 08391",52142,"Valid","H6",80.6,"Found",2008,0,0,"(0.0, 0.0)"
"510","Dominion Range 08392",53112,"Valid","L6",79.1,"Found",2008,0,0,"(0.0, 0.0)"
"511","Dominion Range 08393",52143,"Valid","LL6",34.2,"Found",2008,0,0,"(0.0, 0.0)"
"512","Dominion Range 08394",52144,"Valid","LL6",42.4,"Found",2008,0,0,"(0.0, 0.0)"
"513","Dominion Range 08395",52145,"Valid","LL6",53.2,"Found",2008,0,0,"(0.0, 0.0)"
"514","Dominion Range 08396",52146,"Valid","LL5",44.8,"Found",2008,0,0,"(0.0, 0.0)"
"515","Dominion Range 08397",53113,"Valid","L-imp melt",68.8,"Found",2008,0,0,"(0.0, 0.0)"
"516","Dominion Range 08398",52147,"Valid","LL5",59.7,"Found",2008,0,0,"(0.0, 0.0)"
"517","Dominion Range 08399",52148,"Valid","L6",85.5,"Found",2008,0,0,"(0.0, 0.0)"
"518","Dominion Range 08400",54120,"Valid","L6",49.9,"Found",2008,0,0,"(0.0, 0.0)"
