"","X","id","recclass","mass","fell_or_found","year","latitude","longitude","group","chondrite","type","lvl3","lvl4","lc_sample","weights"
"3096",3096,7565,"H4",72.14,"Found",2001,19.04028,54.49387,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"6666",6666,24053,"H",357.4,"Fell",1950,58.47333,8.86667,"H","Chondrite","Stony","Ordinary","H",0,71.3451083182367
"1892",1892,6302,"L6",200,"Found",1999,27.85,15.884,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"7486",7486,35496,"L~5",81.93,"Found",2001,19.1422,54.88057,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"7678",7678,35689,"H~6",102.4,"Found",2004,20.0018,56.4922,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"3803",3803,11649,"L6",52,"Found",1995,28.66767,13.5035,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"5429",5429,18788,"H5",3580,"Found",1947,39.35,-99.91667,"H","Chondrite","Stony","Ordinary","H",2,0.463225690897741
"7258",7258,31368,"L4",1.75,"Found",2004,34.48457,-116.96255,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"3078",3078,7547,"H6",119.15,"Found",2001,19.05568,54.55108,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"549",549,4891,"L6",2100,"Found",1963,40.51667,-103.26667,"L","Chondrite","Stony","Ordinary","L",2,0.463225690897741
"2788",2788,7257,"L4",354,"Found",2000,18.155,54.11167,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"2062",2062,6472,"L6",140,"Found",2000,27.11667,16.46667,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"4750",4750,15425,"L5",2890,"Found",1955,38.36667,-97.03333,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"7739",7739,44718,"L5",6,"Found",2003,34.525,-116.95333,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"1357",1357,5763,"H6",3600,"Found",1996,27.1275,16.104,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"5135",5135,17044,"L4",3500,"Found",1999,32.05,-3.03333,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"3838",3838,11684,"H6",127,"Found",1997,28.62133,13.25883,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"8032",8032,48581,"L4/5",5.757,"Found",2007,19.93755,56.47403,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"862",862,5245,"Iron, IIIAB",15400,"Found",1929,37.36667,-85.36667,"Iron IIIAB","Achondrite","Iron","Magmatic","Siderite",11,0.00485781484723708
"2824",2824,7293,"H5",86,"Found",2001,18.42,54.24667,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"6438",6438,23754,"L6",67.21,"Found",2001,35.23833,-117.03283,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"8331",8331,51048,"L6",97,"Found",2009,22.89183,55.18142,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"5055",5055,16953,"L6",230000,"Fell",1860,40,-81.76667,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"1919",1919,6329,"H5",89.9,"Found",2000,26.9705,16.469,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"7666",7666,35677,"H4",21.63,"Found",2005,20.56322,56.19473,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"7806",7806,45838,"Lunar",24.2,"Found",2004,18.42333,54.42333,"Lunar","Achondrite","Stony","Moon",NA,11,0.00485781484723708
"8833",8833,52653,"H5",1.5,"Found",2009,-30.5,131.68333,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"6594",6594,23906,"H5",26200,"Found",1937,36.4,-103.01667,"H","Chondrite","Stony","Ordinary","H",13,0.428663281861922
"3885",3885,11731,"H3.9",2345,"Found",1997,28.643,12.77533,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"4498",4498,12401,"Iron, IIIAB",14540,"Found",1900,41.6,-86.71667,"Iron IIIAB","Achondrite","Iron","Magmatic","Siderite",1,0.297273742080897
"6808",6808,24197,"L6",9,"Found",1986,38.67667,-113.30167,"L","Chondrite","Stony","Ordinary","L",13,0.428663281861922
"1774",1774,6182,"H5",1390,"Found",1998,26.90483,16.679,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"3761",3761,11607,"H5",5130,"Found",1995,28.47233,13.18183,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"9892",9892,57432,"L5",263,"Found",2011,19.18687,54.8817,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"5880",5880,23156,"Iron, IIAB",45000,"Found",1925,35.25,-106.5,"Iron IIAB","Achondrite","Iron","Magmatic","Siderite",13,0.428663281861922
"4999",4999,16897,"L",5000,"Found",1980,29.36667,79.43333,"L","Chondrite","Stony","Ordinary","L",15,0.406210536590808
"3832",3832,11678,"L4",85,"Found",1996,28.84383,12.5365,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"9480",9480,56236,"H5",35.3,"Found",2011,19.7548,55.59118,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"5099",5099,17007,"EL6",4400,"Found",1971,-30.6,127.81667,"EL","Chondrite","Stony","Enstatite","EH-EL",14,0.498018659921233
"9865",9865,57321,"L~6",448,"Found",2011,-24.85,-70.53333,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"36",36,37,"H5",206,"Found",1989,27.66667,4.2,"H","Chondrite","Stony","Ordinary","H",14,0.498018659921233
"4035",4035,11886,"Iron, IVA",11700,"Found",1947,39.36667,-99.85,"Iron IVA","Achondrite","Iron","Magmatic","Siderite",2,0.463225690897741
"9320",9320,55572,"L5",50000,"Found",2011,18.67877,54.2876,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"7309",7309,33924,"H4",1088,"Found",2005,18.895667,54.343556,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"4572",4572,12748,"H5",3000,"Fell",1845,47.16667,0.43333,"H","Chondrite","Stony","Ordinary","H",1,0.297273742080897
"5020",5020,16919,"LL6",375,"Found",1907,59.18333,12.21667,"LL","Chondrite","Stony","Ordinary","LL",0,71.3451083182367
"2378",2378,6847,"H4/5",205,"Found",2000,18.91903,54.71077,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"1589",1589,5995,"H4/5",526,"Found",1998,27.46067,16.17083,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"5344",5344,18042,"L6",246,"Fell",1928,58.88333,9.4,"L","Chondrite","Stony","Ordinary","L",10,0.461815233876118
"3710",3710,11556,"C4-ung",569,"Found",1994,28.78767,12.87017,"Chondrite","Chondrite","Stony","Carbonaceous",NA,11,0.00485781484723708
"8885",8885,52980,"L6",10.1,"Found",2008,35.30455,-117.45817,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"1562",1562,5968,"L6",150,"Found",1998,27.86433,15.87333,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"2490",2490,6959,"H6",173,"Found",2000,19.0625,54.55222,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"1540",1540,5946,"H6",502,"Found",1998,27.8365,15.8245,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"1930",1930,6340,"LL6",109,"Found",2000,27.46367,16.1465,"LL","Chondrite","Stony","Ordinary","LL",11,0.00485781484723708
"3999",3999,11849,"L5",36000,"Found",1909,33.21333,-99.73167,"L","Chondrite","Stony","Ordinary","L",15,0.406210536590808
"2540",2540,7009,"CM-an",90,"Found",2001,18.36,54.18833,"CM","Chondrite","Stony","Carbonaceous","CM-CO",11,0.00485781484723708
"4138",4138,11994,"OC",367,"Fell",1949,38,35,"Chondrite","Chondrite","Stony",NA,NA,13,0.428663281861922
"5636",5636,22589,"L6",355,"Fell",1916,38.66667,116.13333,"L","Chondrite","Stony","Ordinary","L",1,0.297273742080897
"4150",4150,12009,"H5",450,"Found",1989,21.55,1.53333,"H","Chondrite","Stony","Ordinary","H",14,0.498018659921233
"7082",7082,30501,"CV3",781,"Found",2001,27.28133,16.40833,"CV","Chondrite","Stony","Carbonaceous","CV-CK",11,0.00485781484723708
"9061",9061,54636,"L5",635,"Found",1999,-23.15639,-70.47458,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"2460",2460,6929,"H5",630,"Found",2000,18.41533,54.18233,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"5717",5717,22686,"H3.9",397.1,"Found",1984,33.78333,-103.55,"H","Chondrite","Stony","Ordinary","H",2,0.463225690897741
"6250",6250,23533,"H5",9780,"Found",1962,38.7,-100.35,"H","Chondrite","Stony","Ordinary","H",2,0.463225690897741
"5030",5030,16932,"H6",13100,"Found",1977,34.58333,-102.05,"H","Chondrite","Stony","Ordinary","H",2,0.463225690897741
"5727",5727,22696,"L5",32.4,"Found",1969,34.08333,-103.5,"L","Chondrite","Stony","Ordinary","L",1,0.297273742080897
"3369",3369,10082,"Iron, IIIAB",13500,"Found",1977,54.99056,9.49194,"Iron IIIAB","Achondrite","Iron","Magmatic","Siderite",2,0.463225690897741
"2952",2952,7421,"H5/6",988,"Found",2001,19.1046,54.80945,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"878",878,5264,"H6",750,"Fell",1934,-30.88333,-64.55,"H","Chondrite","Stony","Ordinary","H",2,0.463225690897741
"1127",1127,5533,"L6",713,"Found",1995,27.09267,16.31317,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"7971",7971,47356,"L5/6",31.8,"Found",2005,32.16657,-111.11718,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"7304",7304,33879,"LL4",849,"Found",2005,18.741611,54.26175,"LL","Chondrite","Stony","Ordinary","LL",11,0.00485781484723708
"8324",8324,51041,"H5",540,"Found",2009,22.79506,55.20775,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"7327",7327,34006,"H~5",70.5,"Found",2004,21.04753,57.31763,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"4881",4881,16737,"H5",3520,"Fell",1810,52.45,-8.33333,"H","Chondrite","Stony","Ordinary","H",2,0.463225690897741
"9869",9869,57325,"H~5",1198,"Found",2011,-24.85,-70.53333,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"6663",6663,24047,"Iron, ungrouped",150000,"Found",1992,29.47,-105.8,"Iron","Achondrite","Iron",NA,NA,11,0.00485781484723708
"1794",1794,6202,"L6",168,"Found",1999,27.11667,16.18333,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"1700",1700,6108,"H4/5",260.3,"Found",1997,27.19083,16.29283,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"7847",7847,45879,"L4",7.8,"Found",2006,21.1683,58.39145,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"6158",6158,23436,"H5",400.8,"Found",2002,20.69528,57.18323,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"7366",7366,34055,"LL~5",3.8,"Found",2004,21.00825,57.3327,"LL","Chondrite","Stony","Ordinary","LL",11,0.00485781484723708
"6428",6428,23744,"Iron, IIAB",1000,"Found",1890,34.2,-86.48333,"Iron IIAB","Achondrite","Iron","Magmatic","Siderite",2,0.463225690897741
"9087",9087,54823,"Martian (shergottite)",7000,"Fell",2011,29.48195,-7.61123,"Shergottite","Achondrite","Stony","Martian","SNC",11,0.00485781484723708
"3175",3175,7644,"Iron, IIIAB",1e+05,"Found",1949,43.04639,22.86389,"Iron IIIAB","Achondrite","Iron","Magmatic","Siderite",10,0.461815233876118
"8693",8693,52011,"H5",231.1,"Found",2009,19.55387,54.03053,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"1263",1263,5669,"H5",287,"Found",1996,27.133,16.0395,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"6038",6038,23316,"H5",184,"Found",2001,21.00833,57,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"1935",1935,6345,"H5",76.4,"Found",2000,26.9945,16.452,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"5542",5542,22360,"Iron, IAB-ung",10750,"Fell",1898,39,-0.66667,"Iron IAB","Achondrite","Iron","Non-magmatic","Primative",1,0.297273742080897
"3613",3613,11458,"L6",40.37,"Found",1994,-30.47483,126.35883,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"8053",8053,48602,"H6",334.313,"Found",2007,19.74078,56.30678,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"491",491,2308,"L6",3900,"Found",1972,39.33333,-97.56167,"L","Chondrite","Stony","Ordinary","L",1,0.297273742080897
"7587",7587,35597,"H4",533.3,"Found",2005,19.97478,55.95392,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"9325",9325,55577,"L6",3695,"Found",2011,18.36002,54.40972,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"168",168,170,"H5",604,"Found",1990,27.75,4.43333,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"1956",1956,6366,"L4/5",688,"Found",2000,26.99533,16.44683,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"5433",5433,18793,"L6",23474,"Fell",1935,23.325,91,"L","Chondrite","Stony","Ordinary","L",1,0.297273742080897
"9134",9134,55268,"H~5",61.4,"Found",2007,18.25928,53.99248,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"3169",3169,7638,"H4",62,"Found",2000,18.89333,54.73167,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"2045",2045,6455,"H6",204,"Found",2000,27.06517,16.13983,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"8822",8822,52642,"H5",1074,"Found",2005,30.55383,57.78417,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"6041",6041,23319,"H4/5",176,"Found",2002,21.08833,57.29167,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"9768",9768,56697,"H4",670,"Found",2011,-24.85,-70.53333,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"6491",6491,23812,"L/LL5-6",3287,"Found",1991,25.53389,0.36306,"LL","Chondrite","Stony","Ordinary","LL",11,0.00485781484723708
"196",196,198,"L6",4439,"Found",1990,27.7,4.3,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"8057",8057,48606,"H6",88.132,"Found",2007,19.7606,56.30812,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"9712",9712,56595,"H5",12.6,"Found",2011,-24.85,-70.53333,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"5547",5547,22365,"LL3.6",1638,"Found",1968,-30.15,140.98333,"LL","Chondrite","Stony","Ordinary","LL",14,0.498018659921233
"6312",6312,23596,"Iron, IIAB",5100,"Found",1939,32.48333,-111.56667,"Iron IIAB","Achondrite","Iron","Magmatic","Siderite",13,0.428663281861922
"2733",2733,7202,"L6",67,"Found",2001,18.618,54.72692,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"6304",6304,23588,"L5",71300,"Found",1995,-40.8,-67.48333,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"2793",2793,7262,"H4",104,"Found",2000,18.35,54.195,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"6099",6099,23377,"H5",139.96,"Found",1998,21.0835,57.25275,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"1709",1709,6117,"L4/5",1250,"Found",1997,27.547,15.85933,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"9338",9338,55605,"L5",50.1,"Found",2012,32.806,9.833,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"8010",8010,48559,"L5",280.972,"Found",2007,19.73472,56.45558,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"2800",2800,7269,"L6",270,"Found",2000,18.91167,54.475,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"7204",7204,31301,"H4/5",8.9,"Found",2000,50.90333,21.54983,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"9828",9828,57199,"L6",565,"Found",2011,-24.68333,-69.76667,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"9648",9648,56484,"H5",19.2,"Found",1979,19.05667,54.5125,"H","Chondrite","Stony","Ordinary","H",14,0.498018659921233
"2372",2372,6841,"L6",886.2,"Found",2003,19.30455,54.63157,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"2415",2415,6884,"L5/6",118.9,"Found",2001,18.73048,54.18233,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"8502",8502,51687,"H~5",0.5,"Found",2007,18.25883,53.99285,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"5639",5639,22592,"CI1",1,"Fell",1965,51.33333,-118.95,"CI","Chondrite","Stony","Carbonaceous","CI",8,9.36101905684755
"3184",3184,7653,"L/LL6",1388,"Found",2003,25.22367,0.8456,"LL","Chondrite","Stony","Ordinary","LL",11,0.00485781484723708
"4481",4481,12384,"L6",45000,"Fell",1914,10.83333,76.03333,"L","Chondrite","Stony","Ordinary","L",16,1.82339952891488
"5769",5769,22738,"H5",14.8,"Found",1969,33.66667,-103.41667,"H","Chondrite","Stony","Ordinary","H",2,0.463225690897741
"1314",1314,5720,"H6",138,"Found",1996,27.102,16.02017,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"746",746,5118,"L",374,"Found",1969,28.3125,0.23333,"L","Chondrite","Stony","Ordinary","L",14,0.498018659921233
"1656",1656,6063,"H5",894,"Found",1997,27.08983,16.08667,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"899",899,5288,"H5",5250,"Found",1937,-33.1,-61.13333,"H","Chondrite","Stony","Ordinary","H",2,0.463225690897741
"5144",5144,17053,"L6",78,"Found",1999,27.16667,-9.5,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"2150",2150,6573,"H4",85,"Found",1986,29.62667,11.69389,"H","Chondrite","Stony","Ordinary","H",14,0.498018659921233
"2092",2092,6502,"Achondrite-ung",130,"Found",1998,27.198,16.4085,"Achondrite","Achondrite","Stony",NA,NA,11,0.00485781484723708
"3515",3515,10920,"Iron, IAB-MG",736600,"Found",1915,-23.9,151.3,"Iron IAB","Achondrite","Iron","Non-magmatic","Primative",1,0.297273742080897
"2548",2548,7017,"L6",93,"Found",2000,18.45,54.10333,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"4783",4783,15464,"H6",4300,"Found",1939,35.23333,-100.6,"H","Chondrite","Stony","Ordinary","H",2,0.463225690897741
"122",122,124,"H6",287,"Found",1990,27.73333,4.16667,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"606",606,4950,"Iron, IIE-an",12000,"Found",1855,-28.08333,-69.33333,"Iron IIE","Achondrite","Iron","Non-magmatic","Primative",13,0.428663281861922
"2072",2072,6482,"H6",57,"Found",2000,27.56667,16.2,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"1687",1687,6095,"H6",29,"Found",1997,27.02317,16.41317,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"8665",8665,51983,"H4-6",20.3,"Found",2009,20.78388,55.44787,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"4195",4195,12060,"Pallasite, PES",350,"Found",1946,-26.26667,18.18333,"Eagle Station Group","Achondrite","Stony-Iron","Pallasite",NA,14,0.498018659921233
"9074",9074,54649,"L6",1489,"Found",2003,-23.28861,-70.47469,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"1009",1009,5404,"Iron, IIE",134000,"Found",1912,37.43333,-3.65,"Iron IIE","Achondrite","Iron","Magmatic","Siderite",1,0.297273742080897
"7268",7268,32766,"H4",6.85,"Found",2005,34.48728,-116.95833,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"8370",8370,51428,"H6",32.7,"Found",2008,21.27632,57.11877,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"9218",9218,55461,"LL6",52.29,"Found",2010,20.50797,55.82712,"LL","Chondrite","Stony","Ordinary","LL",11,0.00485781484723708
"6935",6935,30347,"L6",5800,"Found",1914,-29.75,141.03333,"L","Chondrite","Stony","Ordinary","L",2,0.463225690897741
"2224",2224,6693,"H6",25400,"Fell",1962,25.73333,73.61667,"H","Chondrite","Stony","Ordinary","H",2,0.463225690897741
"450",450,461,"LL5",700,"Fell",1835,51.78333,-1.78333,"LL","Chondrite","Stony","Ordinary","LL",2,0.463225690897741
"9395",9395,55762,"Iron, IAB-sLL",4800,"Found",2005,50.00957,-95.38537,"Iron IAB","Achondrite","Iron","Non-magmatic","Primative",11,0.00485781484723708
"9808",9808,57179,"H4",428,"Found",2010,-25.23333,-69.71667,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"1055",1055,5455,"H5",800,"Found",1955,34.83333,-112.01667,"H","Chondrite","Stony","Ordinary","H",13,0.428663281861922
"4580",4580,12756,"L6",460,"Fell",1912,-25.66667,28.36667,"L","Chondrite","Stony","Ordinary","L",1,0.297273742080897
"4286",4286,12154,"L6",1211.57,"Found",2002,19.98358,56.77298,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"7656",7656,35667,"H4",111.51,"Found",2005,20.47393,55.93367,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"9832",9832,57216,"L5",606,"Found",2010,26.74853,-12.70978,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"1280",1280,5686,"CO3",193,"Found",1996,27.10383,16.0325,"CO","Chondrite","Stony","Carbonaceous","CM-CO",11,0.00485781484723708
"5708",5708,22677,"L6",8.7,"Found",1983,34.21667,-103.28333,"L","Chondrite","Stony","Ordinary","L",1,0.297273742080897
"434",434,444,"L6",8056,"Found",2002,19.86607,57.0032,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"6315",6315,23599,"H6",16.5,"Found",2000,35.34443,-116.11485,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"9020",9020,54560,"H6",173,"Found",2011,32.76277,9.86542,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"3709",3709,11555,"H5",250,"Found",1994,28.76717,12.89883,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"994",994,5395,"L6",104000,"Fell",1917,44.9,-90.28333,"L","Chondrite","Stony","Ordinary","L",1,0.297273742080897
"5671",5671,22639,"L6",52.7,"Found",2003,41.65,-109.025,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"9415",9415,56143,"H5",92750,"Found",1979,51.14967,-1.81,"H","Chondrite","Stony","Ordinary","H",2,0.463225690897741
"3352",3352,10063,"H5",2500,"Found",1970,47.95833,-96.7,"H","Chondrite","Stony","Ordinary","H",2,0.463225690897741
"7580",7580,35590,"L6",198.95,"Found",2005,19.94863,56.0315,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"7390",7390,34502,"L5",502,"Found",2005,18.55392,54.01958,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"6687",6687,24076,"L6",4.7,"Found",2001,39.6844,-117.62007,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"780",780,5154,"Iron, IID",1626,"Found",1960,33.21667,-102.18333,"Iron IID","Achondrite","Iron","Magmatic","Siderite",2,0.463225690897741
"5162",5162,17339,"L6",5700,"Found",2001,31.33333,-4,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"3669",3669,11515,"L6",129,"Found",1990,28.78333,13.21667,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"1184",1184,5590,"H5/6",86,"Found",1995,27.16033,16.03533,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"5518",5518,18885,"L5",83,"Found",1989,-30.46667,125.46667,"L","Chondrite","Stony","Ordinary","L",2,0.463225690897741
"5435",5435,18795,"Iron, IIC",17500,"Found",1906,37.73333,-89.85,"Iron IIC","Achondrite","Iron","Magmatic","Siderite",1,0.297273742080897
"6816",6816,24206,"Iron, IID",430000,"Found",1927,35.8,-113.7,"Iron IID","Achondrite","Iron","Magmatic","Siderite",13,0.428663281861922
"149",149,151,"L5",91,"Found",1990,27.56667,4.35,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"5358",5358,18057,"H6",6169,"Found",1939,40.96667,-102.4,"H","Chondrite","Stony","Ordinary","H",2,0.463225690897741
"8190",8190,50672,"Mesosiderite",31.9,"Found",2008,19.97525,56.42839,"Mesosiderite","Achondrite","Stony-Iron","Mesosiderite",NA,11,0.00485781484723708
"8457",8457,51642,"L~4",113.4,"Found",2003,19.30267,55.70097,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"5136",5136,17045,"L6",950,"Found",1999,27.16667,-9.5,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"4660",4660,14718,"Mesosiderite-A3",59000,"Fell",1935,52,19.91667,"Mesosiderite","Achondrite","Stony-Iron","Mesosiderite",NA,1,0.297273742080897
"6192",6192,23475,"L/LL4",429,"Found",1991,-30.58333,125.21667,"LL","Chondrite","Stony","Ordinary","LL",11,0.00485781484723708
"9718",9718,56601,"L6",296,"Found",2011,-24.85,-70.53333,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"7165",7165,30747,"L6",3.1,"Found",2003,34.48715,-116.95337,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"9603",9603,56439,"H4",92,"Found",1979,20.11306,56.3975,"H","Chondrite","Stony","Ordinary","H",14,0.498018659921233
"7192",7192,30926,"L3.8-6",33.9,"Found",2001,28.75,-7.58333,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"6202",6202,23485,"Iron, IAB-MG",2200,"Found",1949,35.28333,-112.86667,"Iron IAB","Achondrite","Iron","Non-magmatic","Primative",13,0.428663281861922
"3059",3059,7528,"L6",708,"Found",2000,18.41212,54.62893,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"6916",6916,24332,"Iron, IVA",3867,"Found",1918,35.68333,-82.18333,"Iron IVA","Achondrite","Iron","Magmatic","Siderite",11,0.00485781484723708
"2798",2798,7267,"H4",340,"Found",2000,18.30833,54.17333,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"8167",8167,49498,"L6",181,"Found",2008,-25.4425,-69.874,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"4064",4064,11918,"H5",60.9,"Found",2003,35.83833,-114.16617,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"2144",2144,6567,"LL4-6",453,"Found",1986,29.43833,11.87833,"LL","Chondrite","Stony","Ordinary","LL",14,0.498018659921233
"4440",4440,12339,"Iron, IAB-sHH",490,"Found",1893,33.5,-114,"Iron IAB","Achondrite","Iron","Non-magmatic","Primative",14,0.498018659921233
"6033",6033,23311,"H4",472,"Found",2002,21.00333,57.315,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"962",962,5360,"L6",2000,"Found",1991,-29.91667,129.83333,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"9358",9358,55653,"Mesosiderite-C2",5026,"Found",2010,20.0049,56.40473,"Mesosiderite","Achondrite","Stony-Iron","Mesosiderite",NA,11,0.00485781484723708
"8469",8469,51654,"L~6",1589.2,"Found",2003,19.27775,55.76402,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"9080",9080,54684,"H4",1823.3,"Found",2007,40.61667,-118.38472,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
